"","TYPE_OF_FILE","COUNTRY","AREA","VESSEL","GEAR","RIGGING","DOORS","YEAR","MONTH","DAY","HAUL_NUMBER","CODEND_CLOSING","PART_OF_THE_CODEND","SHOOTING_TIME","SHOOTING_QUADRANT","SHOOTING_LATITUDE","SHOOTING_LONGITUDE","SHOOTING_DEPTH","HAULING_TIME","HAULING_QUADRANT","HAULING_LATITUDE","HAULING_LONGITUDE","HAULING_DEPTH","HAUL_DURATION","VALIDITY","COURSE","RECORDED_SPECIES","DISTANCE","VERTICAL_OPENING","WING_OPENING","GEOMETRICAL_PRECISION","BRIDLES_LENGTH","WARP_LENGTH","WARP_DIAMETER","HYDROLOGICAL_STATION","OBSERVATIONS","BOTTOM_TEMPERATURE_BEGINNING","BOTTOM_TEMPERATURE_END","MEASURING_SYSTEM","NUMBER_OF_THE_STRATUM","BOTTOM_SALINITY_BEGINNING","BOTTOM_SALINITY_END","Campo43","Site","HlonDD","HlatDD","SlonDD","SlatDD","lon","lat","SWEPT_AREA","aspectEW","aspectNS","bathymetry","chl_ltmax","chl_ltmin","chl_max","chl_mean","chl_min","chl_range","Cur_incid","dfe_ltmax","dfe_ltmin","dfe_max","dfe_mean","dfe_min","dfe_range","Fishing","grain_size","log_grain","no3_ltmax","no3_ltmin","no3_max","no3_mean","no3_min","no3_range","o2_ltmax","o2_ltmin","o2_max","o2_mean","o2_min","o2_range","ph_ltmax","ph_ltmin","ph_max","ph_mean","ph_min","ph_range","phyc_ltmax","phyc_ltmin","phyc_max","phyc_mean","phyc_min","phyc_range","po4_ltmax","po4_ltmin","po4_max","po4_mean","po4_min","po4_range","si_ltmax","si_ltmin","si_max","si_mean","si_min","si_range","slope","so_ltmax","so_ltmin","so_max","so_mean","so_min","so_range","swd_ltmax","swd_ltmin","swd_max","swd_mean","swd_min","swd_range","sws_ltmax","sws_ltmin","sws_max","sws_mean","sws_min","sws_range","thetao_ltmax","thetao_ltmin","thetao_max","thetao_mean","thetao_min","thetao_range"
"1066","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,22,83,"S","S",902,1,3651.02,1415.26,146,932,1,3651.5,1413.51,189,30,"V","R",3,2732,22,173,"E",100,700,14,"0",0,0,0,"0.00",13413,NA,NA,NA,"M13E0_5264",14.2251666666667,36.8583333333333,14.2543333333333,36.8503333333333,14.23975,36.8543333333333,0.0472636,-0.659370362758636,-0.751818299293518,-300,0.0717514231801033,0.0340317748486996,0.138776823878288,0.048036016523838,0.0208008345216513,0.117975980043411,-24.7785797119141,0.00132199400104582,0.00106507691089064,0.0015749818412587,0.0011670122621581,0.000980786047875881,0.000594195909798145,40.3104553222656,0.0924354866147041,-2.38124442100525,3.66694951057434,2.98856043815613,4.2257342338562,3.30981397628784,1.58004188537598,2.64569211006165,212.428695678711,204.575180053711,227.129608154297,208.728118896484,196.303131103516,30.8264598846436,8.11838150024414,8.10570812225342,8.13637733459473,8.11328029632568,8.09159278869629,0.0447834767401218,0.19196680188179,0.0898043066263199,0.444790005683899,0.125517964363098,0.0585336610674858,0.386256337165833,0.252272039651871,0.20530192553997,0.312360405921936,0.225634530186653,0.136663392186165,0.175697028636932,2.59968566894531,2.28957605361938,3.22043180465698,2.44527196884155,2.14408087730408,1.07635092735291,1.66407442092896,38.7453498840332,38.6052360534668,38.8619117736816,38.6809272766113,38.5239791870117,0.337931424379349,265.574096679688,23.569917678833,310.316497802734,250.504913330078,6.94061660766602,303.375885009766,0.0325307063758373,0.0398155190050602,0.0484471432864666,0.0203688777983189,0.0568286888301373,0.00838156696408987,14.9719800949097,14.4458236694336,15.3024606704712,14.6656436920166,14.1364641189575,1.16599559783936
"1067","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,22,84,"S","S",1305,1,3657.9,1409.16,78,1335,1,3658.51,1407.52,69,30,"V","R",3,2685,22,162,"E",100,450,14,"0",0,0,0,"0.00",13412,NA,NA,NA,"M13E0_5264",14.1253333333333,36.9751666666667,14.1526666666667,36.965,14.139,36.9700833333333,0.043497,-0.363050252199173,-0.931769549846649,-57,0.466387003660202,0.171700596809387,0.520880162715912,0.321097671985626,0.0891689211130142,0.431711226701736,60.3368301391602,0.00130598794203252,0.000923509185668081,0.00159044796600938,0.00109028466977179,0.000803258153609931,0.000787189754191786,124.976753234863,0.386289179325104,-0.951169013977051,2.80116701126099,0.873432695865631,3.55311560630798,1.92596256732941,0.000381757883587852,3.55273365974426,233.860946655273,212.706237792969,246.005783081055,222.044082641602,203.987411499023,42.0183639526367,8.12592697143555,8.10598564147949,8.1491870880127,8.11568641662598,8.09290599822998,0.0562805943191051,1.34772777557373,0.489496618509293,1.5064343214035,0.929597854614258,0.358811527490616,1.14762282371521,0.209780126810074,0.0929077714681625,0.259879052639008,0.1587765365839,0.0190653409808874,0.240813732147217,2.34872221946716,1.84649002552032,2.62232565879822,2.09590411186218,1.62150716781616,1.00081849098206,1.09101116657257,38.5052375793457,37.9744453430176,38.7335739135742,38.2128562927246,37.769401550293,0.964171886444092,201.880874633789,81.4755325317383,201.930801391602,119.66316986084,80.4729156494141,121.457885742188,0.0808165520429611,0.050072830170393,0.167961403727531,0.0232386663556099,0.104095220565796,0.0638663619756699,15.7494430541992,14.8172979354858,16.2641124725342,15.2251300811768,14.2551641464233,2.00894784927368
"1068","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,23,85,"S","S",324,1,3703.05,1405.54,17,354,1,3702.11,1406.98,21,30,"V","R",3,2778,22,152,"E",100,300,14,"0",0,0,0,"0.00",13411,NA,NA,NA,"M14E0_5456",14.1163333333333,37.0351666666667,14.0923333333333,37.0508333333333,14.1043333333333,37.043,0.0422256,-0.297759115695953,-0.954641044139862,-26,0.765145063400269,0.0892877206206322,1.93041217327118,0.311709612607956,0.0775809958577156,1.85283100605011,55.2451629638672,0.00364147685468197,0.0015898774145171,0.0041384962387383,0.00251252693124115,0.00139810401014984,0.00274039269424975,62.1981468200684,0.386289179325104,-0.951169013977051,0.588425695896149,3.96730938518886e-05,1.29539906978607,0.14634545147419,1.42498731747764e-06,1.2953976392746,247.703674316406,227.295150756836,251.740417480469,241.673599243164,219.584167480469,32.1562538146973,8.14111709594727,8.04678726196289,8.15447235107422,8.10468101501465,8.0200662612915,0.134406104683876,2.96288776397705,1.06075727939606,6.63186120986938,1.6931471824646,0.964895725250244,5.66696548461914,0.0673467516899109,0.0024428681936115,0.134984344244003,0.0235065259039402,0.000157504691742361,0.134826838970184,1.9631781578064,1.56894826889038,2.65865349769592,1.72215044498444,1.47854721546173,1.18010604381561,0.124359533190727,38.0153694152832,37.4286270141602,38.2166213989258,37.6988410949707,37.0401458740234,1.1764760017395,181.963119506836,88.3832550048828,187.71711730957,124.754837036133,85.2379837036133,102.479133605957,0.10615623742342,0.0789285749197006,0.189406707882881,0.0499219000339508,0.144159078598022,0.045247633010149,20.7826480865479,14.4868106842041,23.3338108062744,16.8184394836426,13.7700157165527,9.56379413604736
"1069","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,23,86,"S","S",915,1,3653.98,1342.26,687,1015,1,3654.51,1338.65,681,60,"V","R",3,5463,22,186,"E",100,2000,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13D9_5262",13.6441666666667,36.9085,13.7043333333333,36.8996666666667,13.67425,36.9040833333333,0.1016118,-0.290696799755096,-0.956815242767334,-602,0.00528035312891006,0.00515140779316425,0.00578084401786327,0.00521305482834578,0.00489336811006069,0.000887475966010243,50.8288726806641,0.00127119349781424,0.00110568339005113,0.00132042192853987,0.00118307257071137,0.00106616329867393,0.000254258688073605,3.9001681804657,0.0924354866147041,-2.38124442100525,6.10740232467651,5.98441648483276,6.53265237808228,6.04191017150879,5.63295745849609,0.899694740772247,186.156692504883,184.226760864258,191.064590454102,185.248641967773,177.929428100586,13.1351537704468,8.08233547210693,8.0807991027832,8.08648586273193,8.08163070678711,8.07606029510498,0.0104262186214328,0.0151304146274924,0.0148096578195691,0.0170216970145702,0.014963872730732,0.0138358734548092,0.00318582286126912,0.332888841629028,0.319647073745728,0.376379519701004,0.325949639081955,0.284098476171494,0.0922810509800911,5.34910535812378,5.11289262771606,5.68040370941162,5.22575807571411,4.8502368927002,0.830166459083557,1.52304780483246,38.8704109191895,38.8152236938477,38.9374923706055,38.8434829711914,38.726001739502,0.211492240428925,240.791473388672,68.5182571411133,255.671295166016,129.171127319336,47.3535652160645,208.317733764648,0.00624430645257235,0.00654326984658837,0.0131327258422971,0.000760263006668538,0.0220349244773388,0.00890219956636429,13.7474737167358,13.6221981048584,13.9072179794312,13.6859378814697,13.4919300079346,0.415288895368576
"1070","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,23,87,"S","S",1325,1,3653.88,1341.97,690,1408,1,3653.6,1344.7,679,43,"V","R",3,3915,22,186,"E",150,2000,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13D9_5262",13.745,36.8933333333333,13.6995,36.898,13.72225,36.8956666666667,0.072819,-0.21929407119751,-0.97565883398056,-763,0.00506445579230785,0.00497312983497977,0.00548340519890189,0.00502395955845714,0.00472357170656323,0.000759833550546318,-15.5230407714844,0.00114674970973283,0.0010421498445794,0.00118632288649678,0.00109187641646713,0.00102015910670161,0.000166163707035594,1.16400575637817,0.0924354866147041,-2.38124442100525,6.19377088546753,6.08314609527588,6.75911283493042,6.13586902618408,5.6425986289978,1.11651408672333,185.501876831055,183.949768066406,191.637100219727,184.712356567383,175.871292114258,15.7658033370972,8.0799036026001,8.07860088348389,8.08511257171631,8.07924747467041,8.07198047637939,0.0131321018561721,0.014857436530292,0.0145716452971101,0.0166205987334251,0.0147247258573771,0.0135288778692484,0.00309172016568482,0.330160170793533,0.319839030504227,0.384163439273834,0.325353354215622,0.276614725589752,0.107548728585243,5.41651487350464,5.24444389343262,5.84589624404907,5.33321714401245,4.92722177505493,0.918674409389496,7.8242244720459,38.8684501647949,38.8224105834961,38.9366683959961,38.8457794189453,38.7553405761719,0.181325182318687,233.368591308594,62.5089225769043,249.219802856445,133.754684448242,44.1638679504395,205.055953979492,0.00525222765281796,0.00542418425902724,0.0118985110893846,0.00071341689908877,0.0166853535920382,0.00478684203699231,13.6899919509888,13.5788049697876,13.8648061752319,13.6327247619629,13.4703321456909,0.394473761320114
"1071","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,24,88,"S","S",800,1,3644.88,1345.94,775,900,1,3643.6,1349.28,787,60,"V","R",3,5463,22,186,"E",150,2000,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13D9_5071",13.8213333333333,36.7266666666667,13.7656666666667,36.748,13.7935,36.7373333333333,0.1016118,0.716689586639404,0.697392284870148,-751,0.0050681377761066,0.00497464369982481,0.00548079516738653,0.00502763455733657,0.00472929887473583,0.0007514962926507,-93.8671264648438,0.00122069579083472,0.00109862117096782,0.00126198155339807,0.00115912186447531,0.00107425323221833,0.000187728379387408,1.37172198295593,0.0924354866147041,-2.38124442100525,6.2345814704895,6.11778163909912,6.81506824493408,6.17275857925415,5.66606330871582,1.14900481700897,184.956558227539,183.298873901367,191.282272338867,184.115585327148,174.954162597656,16.3281097412109,8.07949638366699,8.07811546325684,8.08485317230225,8.07880783081055,8.07132339477539,0.0135296517983079,0.0148571971803904,0.0145679926499724,0.0166138857603073,0.014724537730217,0.0135337449610233,0.00308014079928398,0.33442360162735,0.323427587747574,0.390371024608612,0.329306095838547,0.278814435005188,0.111556582152843,5.46803283691406,5.29024648666382,5.93561172485352,5.3838415145874,4.96457958221436,0.971031904220581,1.52848875522614,38.8624076843262,38.8239402770996,38.9228439331055,38.8434600830078,38.7657661437988,0.15707828104496,222.247421264648,54.3016929626465,237.517578125,132.947174072266,41.7296333312988,195.787948608398,0.00355128548108041,0.00366014055907726,0.00871129427105188,0.000546094903256744,0.00988288223743439,0.00117162347305566,13.6686267852783,13.5669593811035,13.8360500335693,13.6133594512939,13.4693546295166,0.366696029901505
"1072","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,24,89,"S","S",1025,1,3642.07,1345.19,619,1105,1,3640.06,1345.45,461,40,"V","R",3,3704,22,185,"E",150,1750,14,"0",0,0,0,"0.00",13414,NA,NA,NA,"M13D9_5071",13.7575,36.6676666666667,13.7531666666667,36.7011666666667,13.7553333333333,36.6844166666667,0.068524,0.860377490520477,0.509657263755798,-653,0.00565209658816457,0.00548673653975129,0.00632381765171885,0.00556228728964925,0.00514137279242277,0.00118244532495737,-47.1001739501953,0.00165487977210432,0.00146175676491112,0.00170661334414035,0.00156175880692899,0.00135636399500072,0.000350249349139631,5.30250358581543,0.0924354866147041,-2.38124442100525,6.12110185623169,5.96827697753906,6.4213080406189,6.04380035400391,5.56204700469971,0.859261095523834,184.717163085938,182.141693115234,190.058502197266,183.406707763672,177.301422119141,12.7570867538452,8.08332252502441,8.0810661315918,8.08746433258057,8.0822639465332,8.07816410064697,0.00930058676749468,0.0157863385975361,0.015374468639493,0.0178864616900682,0.0155608858913183,0.0144628118723631,0.00342364911921322,0.35314953327179,0.335397183895111,0.38714662194252,0.344387650489807,0.297988653182983,0.0891579538583755,5.56518793106079,5.23862218856812,5.94605302810669,5.41110515594482,4.93575954437256,1.01029348373413,2.54854965209961,38.8585548400879,38.8097648620605,38.9201927185059,38.834545135498,38.734676361084,0.185518398880959,229.632873535156,49.3450927734375,241.250503540039,91.1059036254883,45.8647842407227,195.385726928711,0.00438338750973344,0.0041243783198297,0.0114862425252795,0.000294511235551909,0.010283307172358,0.00120293558575213,13.8311767578125,13.6691036224365,14.0225372314453,13.7434396743774,13.505763053894,0.516775071620941
"1073","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,24,90,"S","S",1255,1,3634.13,1357.43,746,1341,1,3632.66,1359.44,640,46,"V","R",3,4260,22,186,"E",150,2000,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13D9_5071",13.9906666666667,36.5443333333333,13.9571666666667,36.5688333333333,13.9739166666667,36.5565833333333,0.079236,0.584727466106415,0.811229825019836,-849,0.00493861734867096,0.00485086115077138,0.00534619390964508,0.00490109110251069,0.00461147632449865,0.000734717585146427,-170.146026611328,0.00116009172052145,0.0010373720433563,0.00119883264414966,0.00109247770160437,0.00101325381547213,0.000185578872333281,1.58353686332703,0.0924354866147041,-2.38124442100525,6.27041625976562,6.1494026184082,6.88059854507446,6.20198535919189,5.67648363113403,1.20411515235901,185.02685546875,183.352600097656,191.456451416016,184.263000488281,174.754180908203,16.7022686004639,8.07727527618408,8.07590007781982,8.08285808563232,8.07664108276367,8.06900501251221,0.0138526726514101,0.0147278411313891,0.0144457370042801,0.0164444576948881,0.0145978005602956,0.0133995991200209,0.00304485857486725,0.331131339073181,0.320251166820526,0.387760251760483,0.32556015253067,0.276152998209,0.111607208848,5.57093572616577,5.3905782699585,6.06671333312988,5.47273826599121,5.04254579544067,1.02416753768921,1.09112453460693,38.8587608337402,38.839298248291,38.9165916442871,38.8484916687012,38.7846946716309,0.131897613406181,231.670959472656,49.9176750183105,233.214904785156,192.553588867188,49.3835716247559,183.831329345703,0.00172778975684196,0.00206697196699679,0.00256365886889398,0.000121800439956132,0.00385654042474926,0.00129297818057239,13.5787792205811,13.5333032608032,13.6762657165527,13.5553045272827,13.4534435272217,0.222822830080986
"1074","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,24,91,"S","S",1459,1,3632.96,1357.38,605,1559,1,3634.86,1354.46,569,60,"V","R",3,5556,22,185,"E",150,1800,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13D9_5071",13.9076666666667,36.581,13.9563333333333,36.5493333333333,13.932,36.5651666666667,0.102786,0.706521451473236,0.707691609859467,-648,0.00556281302124262,0.00541629735380411,0.0061728972941637,0.00548759382218122,0.00510493200272322,0.00106796575710177,-42.4759178161621,0.00142055994365364,0.00126238656230271,0.00147056067362428,0.00133932672906667,0.00120073999278247,0.000269820739049464,13.3010168075562,0.0924354866147041,-2.38124442100525,6.09105110168457,5.94616413116455,6.43332195281982,6.01819276809692,5.55719709396362,0.876124978065491,185.454345703125,183.213775634766,190.911956787109,184.303176879883,177.712768554688,13.1991720199585,8.08316230773926,8.08125782012939,8.08748054504395,8.08224105834961,8.07783603668213,0.00964400265365839,0.0156171014532447,0.0152405928820372,0.0176461786031723,0.0154244843870401,0.0143487676978111,0.00329741137102246,0.344242006540298,0.329373389482498,0.38372328877449,0.337006956338882,0.289596915245056,0.0941264033317566,5.42217493057251,5.13406801223755,5.76121234893799,5.2860689163208,4.83538293838501,0.925829470157623,1.91380298137665,38.8547554016113,38.8119201660156,38.9113883972168,38.833927154541,38.7453651428223,0.166025340557098,237.687942504883,73.7724838256836,241.774597167969,82.5430068969727,64.7166748046875,177.057907104492,0.00540765235200524,0.00437584379687905,0.0169898681342602,0.000703817000612617,0.00903730932623148,0.0079525588080287,13.8242979049683,13.6669178009033,14.0168504714966,13.7382411956787,13.5022678375244,0.514582335948944
"1075","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,25,92,"S","S",319,1,3640.62,1340.48,358,419,1,3642.98,1338.24,425,60,"V","R",3,5556,22,184,"E",150,1500,14,"0",0,0,0,"0.00",13414,NA,NA,NA,"M13D9_5070",13.6373333333333,36.7163333333333,13.6746666666667,36.677,13.656,36.6966666666667,0.1022304,0.937343418598175,0.348406881093979,-374,0.00895768590271473,0.00793407112360001,0.0104168662801385,0.0084359385073185,0.00705112563446164,0.00336574064567685,24.4881286621094,0.00136143760755658,0.00121938961092383,0.0014184961328283,0.00127701845485717,0.00116551120299846,0.000252985046245158,6.30320310592651,0.0924354866147041,-2.38124442100525,4.69748830795288,4.40449285507202,4.89243412017822,4.55078029632568,4.06064033508301,0.831793606281281,201.133895874023,197.380859375,204.900787353516,199.283004760742,194.866195678711,10.0346040725708,8.10363101959229,8.09987926483154,8.10948753356934,8.10168933868408,8.09670066833496,0.0127868754789233,0.0244949422776699,0.0217598937451839,0.0270131789147854,0.0231074094772339,0.0203509777784348,0.00666220253333449,0.284388363361359,0.263055175542831,0.299442380666733,0.273141741752625,0.244275033473969,0.0551673248410225,4.05040550231934,3.78152942657471,4.3470721244812,3.90727639198303,3.53106164932251,0.816010534763336,0.556362509727478,38.8224868774414,38.7332038879395,38.8782653808594,38.7852058410645,38.5570449829102,0.321218490600586,242.788330078125,61.8348922729492,325.356048583984,226.805068969727,60.4649200439453,264.891143798828,0.0192466340959072,0.0187210571020842,0.0424539558589458,0.001183703658171,0.0414552502334118,0.00099870644044131,14.2335929870605,14.0476713180542,14.5300483703613,14.1478404998779,13.8363695144653,0.693678677082062
"1076","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,25,93,"S","S",912,1,3648.22,1323.5,341,1012,1,3645.15,1322.84,281,60,"V","R",3,5556,22,184,"E",150,1500,14,"0",0,0,0,"0.00",13414,NA,NA,NA,"M13D8_5261",13.3806666666667,36.7525,13.3916666666667,36.8036666666667,13.3861666666667,36.7780833333333,0.1022304,-0.985217928886414,-0.171305701136589,-298,0.0117320213466883,0.0100115677341819,0.0137956757098436,0.0106936693191528,0.00880232732743025,0.00499334838241339,173.985702514648,0.00127618398983032,0.00113306578714401,0.00134601688478142,0.00119591306429356,0.00107939389999956,0.000266622955678031,5.07722902297974,0.0924354866147041,-2.38124442100525,4.33465957641602,3.98537993431091,4.55826282501221,4.15504837036133,3.63323593139648,0.925027251243591,204.801300048828,200.134170532227,209.206192016602,202.638198852539,197.205368041992,12.0008420944214,8.1110200881958,8.10585784912109,8.11728572845459,8.10857200622559,8.10112762451172,0.0161579921841621,0.0318401232361794,0.0270507205277681,0.0357999242842197,0.0290344282984734,0.0247438512742519,0.0110560730099678,0.274251878261566,0.249046072363853,0.294057071208954,0.259765326976776,0.232599064707756,0.0614580176770687,3.58849573135376,3.34835577011108,3.77440714836121,3.48947191238403,2.98375678062439,0.790650188922882,0.911005139350891,38.8104209899902,38.7101211547852,38.8462181091309,38.7683372497559,38.4776000976562,0.368617445230484,247.721572875977,52.8762474060059,283.087036132812,237.135711669922,40.4362602233887,242.650772094727,0.0202210135757923,0.0278959199786186,0.0546290315687656,0.00714472588151693,0.0561270117759705,0.00149797950871289,14.3558139801025,14.116886138916,14.5948448181152,14.2377967834473,13.8084936141968,0.786351501941681
"1077","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,25,94,"S","S",1338,1,3643.47,1318.6,591,1438,1,3645.95,1316.49,655,60,"V","R",3,5556,22,185,"E",150,1750,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13D8_5069",13.2748333333333,36.7658333333333,13.31,36.7245,13.2924166666667,36.7451666666667,0.102786,-0.403894424438477,0.914805591106415,-630,0.00556625751778483,0.00539619056507945,0.00618127454072237,0.00546660786494613,0.00505585176870227,0.00112542300485075,-34.4176330566406,0.00136139616370201,0.00113912741653621,0.00146056083030999,0.00123278156388551,0.00108205748256296,0.000378503318643197,15.5081720352173,0.0924354866147041,-2.38124442100525,5.89882469177246,5.76703262329102,6.1990909576416,5.82579183578491,5.49558305740356,0.703508257865906,188.48127746582,186.234970092773,192.213424682617,187.526245117188,181.649597167969,10.5638256072998,8.08535480499268,8.0836009979248,8.08884334564209,8.08460521697998,8.08063697814941,0.00820654537528753,0.0156263783574104,0.0152425412088633,0.017636701464653,0.0153991272673011,0.0142562398687005,0.00338046182878315,0.324706584215164,0.309032171964645,0.356842041015625,0.315712034702301,0.283353477716446,0.0734885782003403,5.08770608901978,4.77382898330688,5.38775777816772,4.90431642532349,4.53898191452026,0.848775923252106,1.7924280166626,38.9011306762695,38.8080711364746,38.9904708862305,38.8551712036133,38.6630935668945,0.327376693487167,229.605545043945,50.8263854980469,231.738250732422,51.9261894226074,38.7057151794434,193.032516479492,0.0187520086765289,0.020230682566762,0.0412206873297691,0.000816260871943086,0.061141237616539,0.0199205558747053,13.9410705566406,13.7167911529541,14.1484355926514,13.8190860748291,13.4594860076904,0.688949227333069
"1078","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,26,95,"S","S",1050,1,3644.06,1317.41,599,1150,1,3641.82,1319.96,594,60,"V","R",3,5556,22,185,"E",150,1750,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13D8_5069",13.3326666666667,36.697,13.2901666666667,36.7343333333333,13.3114166666667,36.7156666666667,0.102786,-0.89299213886261,-0.450072288513184,-604,0.00557295465841889,0.00540167698636651,0.00616493122652173,0.00547511642798781,0.00506472587585449,0.00110020558349788,-52.9056396484375,0.00135443883482367,0.00114263955038041,0.0014425974804908,0.00123365432955325,0.00108383817132562,0.000358759367372841,19.6053085327148,0.0924354866147041,-2.38124442100525,5.90981531143188,5.77068853378296,6.21607398986816,5.83356761932373,5.49914598464966,0.716927826404572,188.343185424805,186.073852539062,192.056015014648,187.357177734375,181.406448364258,10.6495523452759,8.08528995513916,8.08345985412598,8.08871555328369,8.08449554443359,8.08036422729492,0.00835145357996225,0.0156332403421402,0.0152488173916936,0.0176123585551977,0.015412425622344,0.0142699312418699,0.00334242754615843,0.325688570737839,0.310214757919312,0.358552575111389,0.316919326782227,0.283887833356857,0.0746647417545319,5.10250806808472,4.78839492797852,5.40356063842773,4.92183637619019,4.55313158035278,0.850429475307465,4.77266120910645,38.900993347168,38.8030090332031,38.9911842346191,38.8535079956055,38.6273651123047,0.363817632198334,233.011642456055,48.6243667602539,346.380798339844,232.905639648438,48.0993385314941,298.281463623047,0.0156697798520327,0.017227353528142,0.0395257622003555,0.000436735921539366,0.0458674393594265,0.00634190626442432,13.9762058258057,13.7296552658081,14.2160749435425,13.8409433364868,13.4689035415649,0.747170925140381
"1079","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,26,96,"S","S",1333,1,3636.48,1322.11,500,1433,1,3637.33,1318.54,532,60,"V","R",3,5556,22,185,"E",150,1700,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13D8_5069",13.309,36.6221666666667,13.3685,36.608,13.33875,36.6150833333333,0.102786,0.0151887983083725,-0.99988466501236,-409,0.00607628189027309,0.00585375120863318,0.0066360835917294,0.00596158299595118,0.00542268762364984,0.0012133956188336,100.472732543945,0.00130306161008775,0.00112253963015974,0.00136646907776594,0.00119890493806452,0.00106102810241282,0.000305441004456952,3.32994222640991,0.0924354866147041,-2.38124442100525,5.69433307647705,5.5119252204895,5.92469930648804,5.59191131591797,5.31296586990356,0.611733496189117,190.29460144043,187.823440551758,193.191192626953,189.216979980469,183.95344543457,9.23776054382324,8.08803176879883,8.08581352233887,8.09052658081055,8.08703136444092,8.08358860015869,0.0069374218583107,0.0166409462690353,0.0161501429975033,0.0183641072362661,0.016394367441535,0.0152551745995879,0.00310893403366208,0.320748507976532,0.306066781282425,0.350454896688461,0.312413662672043,0.281609147787094,0.068845734000206,4.84304523468018,4.48600006103516,5.09596252441406,4.6429386138916,4.25445032119751,0.841512382030487,0.742817759513855,38.8807487487793,38.7734909057617,38.9736633300781,38.8292579650879,38.5580749511719,0.41558849811554,246.529556274414,43.3402709960938,282.695922851562,244.674606323242,39.3742599487305,243.321670532227,0.0133565086871386,0.0185780003666878,0.0427353531122208,0.00334807275794446,0.0384139344096184,0.00432169018313289,14.129319190979,13.8518705368042,14.4579267501831,13.9793787002563,13.5967512130737,0.861175775527954
"1080","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2011,7,26,97,"S","S",1623,1,3618.57,1303.92,756,1723,1,3615.83,1305.21,800,60,"V","R",3,5556,22,186,"E",150,2000,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M12D8_4876",13.0868333333333,36.2638333333333,13.0653333333333,36.3095,13.0760833333333,36.2866666666667,0.1033416,-0.925651371479034,-0.37837752699852,-821,0.00498862564563751,0.00491041131317616,0.00545492069795728,0.00495288893580437,0.00463723996654153,0.000817680615000427,-145.422012329102,0.00124176731333137,0.00113659503404051,0.00126590114086866,0.00119426159653813,0.00111891818232834,0.000146982900332659,10.4113368988037,0.0924354866147041,-2.38124442100525,6.22463607788086,6.11486959457397,6.84247398376465,6.16487312316895,5.62130355834961,1.22117066383362,185.399627685547,183.849380493164,192.023193359375,184.664566040039,175.280807495117,16.7423667907715,8.0781421661377,8.07683086395264,8.08411693572998,8.07750701904297,8.06971836090088,0.0143980337306857,0.0147992921993136,0.0145171554759145,0.0166393183171749,0.0146642997860909,0.0134185142815113,0.00322080566547811,0.328875869512558,0.318372309207916,0.38488245010376,0.323568820953369,0.273460865020752,0.111421622335911,5.41956901550293,5.28464889526367,5.93188524246216,5.34591245651245,4.93489694595337,0.996988654136658,0.291075795888901,38.9382781982422,38.8768424987793,39.0187759399414,38.9036483764648,38.7996482849121,0.219126895070076,231.121429443359,47.0441131591797,233.235046386719,50.2694206237793,8.19596385955811,225.039077758789,0.0110602993518114,0.00959583465009928,0.0224829521030188,0.000799339381046593,0.0179137047380209,0.00456956680864096,13.679575920105,13.5098114013672,13.79172706604,13.5853662490845,13.2959442138672,0.495783001184464
